decision_id,occurrence_id,record_kind,review_priority,confidence,provisional,unit_id,semantic_unit_id,part_title,chapter_title,section_title,source_term_or_construction,intended_sense,chosen_rendering,source_path,source_file_sha256,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,source_excerpt,target_path,target_file_sha256,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_excerpt,reader_status,reader_artifact,reader_artifact_sha256,reader_printed_page,reader_pdf_page,reader_provenance_or_reason,evidence_path,evidence_sha256,please_double_check_question
TERM-SEMANTICS,ps-Arab-PK-OCC-005212,terminology,high,medium,true,OLP-0095,OLP-0095-B009,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,43,50,1416,1875,"For the induction basis we show the claim if the number of inferences is~$0$. In this case, $\delta$ consists only of a single !!{sentence}~$!A$, i.e., an assumption. That assumption is !!{undischarged}, since assumptions can only be !!{discharged} by inferences, and there are no inferences. So, any \iftag{FOL}{!!{structure}~$\Struct{M}$}{!!{valuation}~$\pAssign{v}$} that satisfies all of the !!{undischarged} assumptions of the proof also satisfies~$!A$.",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,43,49,1763,2378,د استقرا د بنسټ دپاره هغه حالت ثابتوو چې د استنتاجونو شمېر~$0$ وي۔ په دې حالت کښې $\delta$ يوازې له يوې !!{sentence}~$!A$ څخه جوړ دے، يعنې يوه فرضيه ده۔ دغه فرضيه !!{undischarged} ده؛ ځکه فرضیې يوازې د استنتاجونو په وسيله !!{discharged} کېدے شي، او دلته هېڅ استنتاج نشته۔ نو هر \iftag{FOL}{!!{structure}~$\Struct{M}$}{!!{valuation}~$\pAssign{v}$} چې د ثبوت ټولې !!{undischarged} فرضيې پوره کوي، $!A$ هم پوره کوي۔,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,62,63,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005213,terminology,high,medium,true,OLP-0095,OLP-0095-B010,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,52,59,1877,2370,"Now for the inductive step. Suppose that $\delta$ contains~$n$ inferences. The premise(s) of the lowermost inference are !!{derive}d using sub-!!{derivation}s, each of which contains fewer than~$n$ inferences. We assume the induction hypothesis: The premises of the lowermost inference follow from the !!{undischarged} assumptions of the sub-!!{derivation}s ending in those premises. We have to show that the conclusion~$!A$ follows from the !!{undischarged} assumptions of the entire proof.",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,51,57,2380,3038,اوس د استقرا پړاو اخلو۔ فرض کړئ $\delta$، $n$ استنتاجونه لري۔ د تر ټولو لاندې استنتاج مقدمه يا مقدمې د فرعي-!!{derivation}s په وسيله !!{derive} شوې دي، او په هر يوه کښې تر~$n$ کم استنتاجونه دي۔ د استقرا فرضيه منو: د تر ټولو لاندې استنتاج مقدمې د هغو فرعي-!!{derivation}s له !!{undischarged} فرضيو څخه لازمېږي چې په دغو مقدمو پاے ته رسېږي۔ بايد وښيو چې پايله~$!A$ د ټول ثبوت له !!{undischarged} فرضيو څخه لازمېږي۔,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,62,63,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005214,terminology,high,medium,true,OLP-0095,OLP-0095-B011,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,61,62,2372,2508,"We distinguish cases according to the type of the lowermost inference. First, we consider the possible inferences with only one premise.",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,59,60,3040,3232,د تر ټولو لاندې استنتاج د ډول له مخې حالتونه بېلوو۔ لومړے هغه ممکن استنتاجونه څېړو چې يوازې يوه مقدمه لري۔,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,62,63,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005215,terminology,high,medium,true,OLP-0095,OLP-0095-B012,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,64,84,2510,3479,"\begin{enumerate} \item Suppose that the last inference is \Intro{\lnot}: The !!{derivation} has the form \begin{prooftree} \AxiomC{$\Gamma, \Discharge{!A}{n}$} \RightLabel{$\delta_1$} \DeduceC{$\lfalse$} \DischargeRule{\Intro{\lnot}}{n} \UnaryInfC{$\lnot !A$} \end{prooftree} By inductive hypothesis, $\lfalse$ follows from the !!{undischarged} assumptions $\Gamma \cup \{!A\}$ of~$\delta_1$. Consider \iftag{FOL}{!!a{structure}~$\Struct{M}$}{!!a{valuation}~$\pAssign{v}$}. We need to show that, if $\iftag{FOL}{\Sat{M…",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,62,83,3234,4316,"\begin{enumerate} \item فرض کړئ وروستنے استنتاج \Intro{\lnot} دے: !!{derivation} دا بڼه لري: \begin{prooftree} \AxiomC{$\Gamma, \Discharge{!A}{n}$} \RightLabel{$\delta_1$} \DeduceC{$\lfalse$} \DischargeRule{\Intro{\lnot}}{n} \UnaryInfC{$\lnot !A$} \end{prooftree} د استقرا د فرضيې له مخې $\lfalse$ د~$\delta_1$ له !!{undischarged} فرضيو~$\Gamma \cup \{!A\}$ څخه لازمېږي۔ يو \iftag{FOL}{!!a{structure}~$\Struct{M}$}{!!a{valuation}~$\pAssign{v}$} ونيسئ۔ بايد وښيو چې که $\iftag{FOL}{\Sat{M}}{\pSat{v}}{\Gamma}$ وي، نو $\i…",available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,62,63,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005216,terminology,high,medium,true,OLP-0095,OLP-0095-B013,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,86,107,3481,4548,"\item The last inference is \Elim{\land}: There are two variants: $!A$ or $!B$ may be inferred from the premise $!A \land !B$. Consider the first case. The !!{derivation}~$\delta$ looks like this: \begin{prooftree} \AxiomC{$\Gamma$} \RightLabel{$\delta_1$} \DeduceC{$!A \land !B$} \RightLabel{\Elim{\land}} \UnaryInfC{$!A$} \end{prooftree} By inductive hypothesis, $!A \land !B$ follows from the !!{undischarged} assumptions~$\Gamma$ of~$\delta_1$. Consider !!a{structure}~\iftag{FOL}{$\Struct{M}$}{$\pAssign{v}$}. We n…",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,85,107,4318,5624,\item وروستنے استنتاج \Elim{\land} دے: دوه بڼې لري؛ له مقدمې $!A \land !B$ څخه يا~$!A$ يا~$!B$ راايستل کېدے شي۔ لومړے حالت ونيسئ۔ !!{derivation}~$\delta$ داسې ښکاري: \begin{prooftree} \AxiomC{$\Gamma$} \RightLabel{$\delta_1$} \DeduceC{$!A \land !B$} \RightLabel{\Elim{\land}} \UnaryInfC{$!A$} \end{prooftree} د استقرا د فرضيې له مخې $!A \land !B$ د~$\delta_1$ له !!{undischarged} فرضيو~$\Gamma$ څخه لازمېږي۔ يو !!a{structure}~\iftag{FOL}{$\Struct{M}$}{$\pAssign{v}$} ونيسئ۔ بايد وښيو چې که $\iftag{FOL}{\Sat{M}}{\pSat{v…,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,62,63,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005217,terminology,high,medium,true,OLP-0095,OLP-0095-B014,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,109,128,4552,5537,"\item The last inference is \Intro{\lor}: There are two variants: $!A \lor !B$ may be inferred from the premise~$!A$ or the premise~$!B$. Consider the first case. The !!{derivation} has the form \begin{prooftree} \AxiomC{$\Gamma$} \RightLabel{$\delta_1$} \DeduceC{$!A$} \RightLabel{\Intro{\lor}} \UnaryInfC{$!A \lor !B$} \end{prooftree} By inductive hypothesis, $!A$ follows from the !!{undischarged} assumptions~$\Gamma$ of~$\delta_1$. Consider \iftag{FOL}{!!a{structure}~$\Struct{M}$}{!!a{valuation}~$\pAssign{v}$}. W…",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,109,130,5628,6772,\item وروستنے استنتاج \Intro{\lor} دے: دوه بڼې لري؛ $!A \lor !B$ يا له مقدمې~$!A$ يا له مقدمې~$!B$ څخه راايستل کېدے شي۔ لومړے حالت ونيسئ۔ !!{derivation} دا بڼه لري: \begin{prooftree} \AxiomC{$\Gamma$} \RightLabel{$\delta_1$} \DeduceC{$!A$} \RightLabel{\Intro{\lor}} \UnaryInfC{$!A \lor !B$} \end{prooftree} د استقرا د فرضيې له مخې $!A$ د~$\delta_1$ له !!{undischarged} فرضيو~$\Gamma$ څخه لازمېږي۔ يو \iftag{FOL}{!!a{structure}~$\Struct{M}$}{!!a{valuation}~$\pAssign{v}$} ونيسئ۔ بايد وښيو چې که $\iftag{FOL}{\Sat{M}}{\pS…,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,62–63,63,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005218,terminology,high,medium,true,OLP-0095,OLP-0095-B015,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,130,153,5541,6727,"\item The last inference is \Intro{\lif}: $!A \lif !B$ is inferred from a subproof with assumption~$!A$ and conclusion~$!B$, i.e., \begin{prooftree} \AxiomC{$\Gamma, \Discharge{!A}{n}$} \RightLabel{$\delta_1$} \DeduceC{$!B$} \DischargeRule{\Intro{\lif}}{n} \UnaryInfC{$!A \lif !B$} \end{prooftree} By inductive hypothesis, $!B$ follows from the !!{undischarged} assumptions of~$\delta_1$, i.e., $\Gamma \cup \{!A\} \Entails !B$. Consider \iftag{FOL}{!!a{structure}~$\Struct{M}$}{!!a{valuation}~$\pAssign{v}$}. The !!{un…",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,132,156,6776,8180,"\item وروستنے استنتاج \Intro{\lif} دے: $!A \lif !B$ له داسې فرعي ثبوت څخه راايستل کېږي چې فرضيه ئې~$!A$ او پايله ئې~$!B$ ده، يعنې: \begin{prooftree} \AxiomC{$\Gamma, \Discharge{!A}{n}$} \RightLabel{$\delta_1$} \DeduceC{$!B$} \DischargeRule{\Intro{\lif}}{n} \UnaryInfC{$!A \lif !B$} \end{prooftree} د استقرا د فرضيې له مخې $!B$ د~$\delta_1$ له !!{undischarged} فرضيو څخه لازمېږي، يعنې $\Gamma \cup \{!A\} \Entails !B$۔ يو \iftag{FOL}{!!a{structure}~$\Struct{M}$}{!!a{valuation}~$\pAssign{v}$} ونيسئ۔ د~$\delta$~!!{undisc…",available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,63,64,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005219,terminology,high,medium,true,OLP-0095,OLP-0095-B016,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,155,170,6729,7384,"\item The last inference is \FalseInt: Here, $\delta$ ends in \begin{prooftree} \AxiomC{$\Gamma$} \RightLabel{$\delta_1$} \DeduceC{$\lfalse$} \RightLabel{\FalseInt} \UnaryInfC{$!A$} \end{prooftree} By induction hypothesis, $\Gamma \Entails \lfalse$. We have to show that $\Gamma \Entails !A$. Suppose not; then for some~$\iftag{FOL}{\Struct{M}}{\pAssign{v}}$ we have $\iftag{FOL}{\Sat{M}}{\pSat{v}}{\Gamma}$ and $\iftag{FOL}{\Sat/{M}}{\pSat/{v}}{!A}$. But we always have $\iftag{FOL}{\Sat/{M}}{\pSat/{v}}{\lfalse}$, so…",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,158,173,8182,9024,\item وروستنے استنتاج \FalseInt دے: دلته $\delta$ داسې پاے ته رسېږي: \begin{prooftree} \AxiomC{$\Gamma$} \RightLabel{$\delta_1$} \DeduceC{$\lfalse$} \RightLabel{\FalseInt} \UnaryInfC{$!A$} \end{prooftree} د استقرا د فرضيې له مخې $\Gamma \Entails \lfalse$۔ بايد وښيو چې $\Gamma \Entails !A$۔ فرض کړئ داسې نۀ وي؛ بيا د کوم $\iftag{FOL}{\Struct{M}}{\pAssign{v}}$ دپاره $\iftag{FOL}{\Sat{M}}{\pSat{v}}{\Gamma}$ او $\iftag{FOL}{\Sat/{M}}{\pSat/{v}}{!A}$ دي۔ خو کاذبي هېڅ جوړښت يا ارزونه نۀ پوره کوي؛ يعنې تل $\iftag{FOL}{\Sa…,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,63,64,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005220,terminology,high,medium,true,OLP-0095,OLP-0095-B017,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,172,172,7386,7433,\item The last inference is \FalseCl: Exercise.,ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,175,175,9026,9089,\item وروستنے استنتاج \FalseCl دے: تمرين۔,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,63,64,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005221,terminology,high,medium,true,OLP-0095,OLP-0095-B018,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,174,203,7435,8939,"\iftag{FOL}{ \item The last inference is \Intro{\lforall}: Then $\delta$ has the form \begin{prooftree} \AxiomC{$\Gamma$} \RightLabel{$\delta_1$} \DeduceC{$!A(a)$} \RightLabel{\Intro{\lforall}} \UnaryInfC{$\lforall[x][!A(x)]$} \end{prooftree} The premise $!A(a)$ is a consequence of the !!{undischarged} assumptions $\Gamma$ by induction hypothesis. Consider some structure, $\Struct{M}$, such that $\Sat{M}{\Gamma}$. We need to show that $\Sat{M}{\lforall[x][!A(x)]}$. Since $\lforall[x][!A(x)]$ is !!a{sentence}, this…",ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,177,210,9091,10925,\iftag{FOL}{ \item وروستنے استنتاج \Intro{\lforall} دے: بيا $\delta$ دا بڼه لري: \begin{prooftree} \AxiomC{$\Gamma$} \RightLabel{$\delta_1$} \DeduceC{$!A(a)$} \RightLabel{\Intro{\lforall}} \UnaryInfC{$\lforall[x][!A(x)]$} \end{prooftree} د استقرا د فرضيې له مخې مقدمه~$!A(a)$ د~!!{undischarged} فرضيو~$\Gamma$ معنايي پايله ده۔ داسې جوړښت~$\Struct{M}$ ونيسئ چې $\Sat{M}{\Gamma}$ وي۔ بايد وښيو چې $\Sat{M}{\lforall[x][!A(x)]}$۔ ځکه $\lforall[x][!A(x)]$ يوه !!a{sentence} ده، د دې معنٰی دا ده چې د هرې متغير-ګومارنې~$s$ دپ…,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,63–64,64,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005222,terminology,high,medium,true,OLP-0095,OLP-0095-B019,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,205,205,8943,8998,\item The last inference is \Intro{\lexists}: Exercise.,ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,212,212,10929,11000,\item وروستنے استنتاج \Intro{\lexists} دے: تمرين۔,available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,64,65,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SEMANTICS,ps-Arab-PK-OCC-005223,terminology,high,medium,true,OLP-0095,OLP-0095-B020,د لومړۍ درجې منطق,فطري استنتاج,سموالے,semantics / semantic consequence,semantics / semantic consequence,معنٰی پوهنه / معنايي استلزام,upstream/content/first-order-logic/natural-deduction/soundness.tex,8b90318e1a2ed38568fb61cd5529d496cdfd17f322fd9c731a194e2d08e0a4b9,207,209,9000,9073,\item The last inference is \Elim{\forall}: Exercise. }{} \end{enumerate},ps-Arab-PK/content/first-order-logic/natural-deduction/soundness.tex,44333900a5c26fd626a8ee6debcd5aa07a56f5d02d9c7be99c38e5138049e721,214,216,11002,11091,\item وروستنے استنتاج \Elim{\forall} دے: تمرين۔ }{} \end{enumerate},available,openlogic-ps-Arab-PK-proof-systems.pdf,d894c835b32137a81bc3e3f762b1fc3270466480754c7678991066b5ca2e8cb5,64,65,"Exact start/end olpseg labels from the warning-free, visually accepted, byte-reproduced reader.aux. The assembled PDF has one unnumbered title page, so its first physical page is printed page plus one; for a spanning segment assembled_pdf_page identifies the first page and printed_page records the full inclusive range.",evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «معنٰی پوهنه / معنايي استلزام» the clearest conventional rendering of “semantics / semantic consequence” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
